company_id,company_name,sector,rule_id,type,triggered,confidence_pct,eligible_after_threshold,reason,latest_roe,latest_roce,latest_debt_to_equity,latest_interest_coverage,latest_free_cash_flow,latest_revenue,latest_net_profit,latest_opm,latest_eps,latest_dividend_yield,latest_total_assets,latest_borrowings,latest_net_debt,latest_ebitda,trailing_revenue_cagar,trailing_profit_cagr,trailing_eps_cagr,history_years_count,history_roe_len,history_fcf_len,history_opm_len,history_revenue_len
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,CON_05,con,False,0.0,False,No 2-year consecutive revenue decline.,59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,CON_06,con,False,0.0,False,ICR = 32.02 (>= 1.5),59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,CON_07,con,False,0.0,False,Dividend Payout = 10.0% (<= 100%),59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,CON_08,con,False,0.0,False,No 3-year consecutive D/E rise.,59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,CON_09,con,False,0.0,False,No 3-year consecutive EPS decline.,59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,CON_10,con,False,0.0,False,ROCE = 31.8% (>= 10%),59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,CON_11,con,False,0.0,False,Net Debt/EBITDA = -3.13x (<= 3x),59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,CON_12,con,False,0.0,False,Revenue CAGR 5yr = 11.9% (>= 5%),59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,PRO_01,pro,True,91.0,True,ROE > 20% for 7 consecutive years; avg ROE=164534.2%,17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,PRO_02,pro,False,0.0,False,No FCF history available,17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,PRO_03,pro,False,0.0,False,D/E = 0.3500 (not debt-free),17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,PRO_04,pro,True,66.45,True,Revenue CAGR 5yr = 19.3%,17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,PRO_05,pro,True,95.0,True,OPM = 16331.0%,17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,PRO_06,pro,False,0.0,False,PAT CAGR 5yr = 18.6% (<= 20%),17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,PRO_07,pro,True,76.32,True,ICR = 23.6 (> 10),17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,PRO_08,pro,False,0.0,False,FCF unavailable,17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,PRO_09,pro,False,0.0,False,EPS CAGR 5yr = -34.6% (<= 15%),17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,PRO_10,pro,False,0.0,False,ROE not improving for 3 consecutive years,17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,PRO_11,pro,True,62.19,True,Revenue CAGR (19.3%) > PAT CAGR (18.6%). SPEC CONTRADICTION: 'Revenue growing slower than profits' (text) conflicts with condition Revenue CAGR > PAT CAGR.,17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,PRO_12,pro,False,0.0,False,borrowings not declining,17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,CON_01,con,False,0.0,False,D/E = 0.35 (<= 2.0),17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,CON_02,con,False,0.0,False,No 3-year consecutive negative FCF streak.,17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,CON_03,con,False,0.0,False,No 3-year consecutive OPM decline.,17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,CON_04,con,False,0.0,False,"Latest Net Profit = 8,167 (>= 0)",17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,CON_05,con,False,0.0,False,No 2-year consecutive revenue decline.,17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,CON_06,con,False,0.0,False,ICR = 23.60 (>= 1.5),17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,CON_07,con,False,0.0,False,Dividend Payout = 0.0% (<= 100%),17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,CON_08,con,False,0.0,False,No 3-year consecutive D/E rise.,17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,CON_09,con,False,0.0,False,No 3-year consecutive EPS decline.,17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,CON_10,con,False,0.0,False,ROCE = 4492.6% (>= 10%),17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,CON_11,con,False,0.0,False,Net Debt/EBITDA = -0.00x (<= 3x),17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
INDIGO,Interglobe Aviation Ltd,,CON_12,con,False,0.0,False,Revenue CAGR 5yr = 19.3% (>= 5%),17014.58,4492.55,0.35,23.6,,68904.0,8167.0,16331.0,212.0,,1222.0,17.0,-171.0,58979.0,19.3,18.57,-34.6,12,12,12,12,12
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,PRO_01,pro,True,95.0,True,ROE > 20% for 10 consecutive years; avg ROE=509.1%,694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,PRO_02,pro,False,0.0,False,No FCF history available,694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,PRO_03,pro,False,0.0,False,D/E = 0.3800 (not debt-free),694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,PRO_04,pro,True,60.67,True,Revenue CAGR 5yr = 15.4%,694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,PRO_05,pro,True,70.8,True,OPM = 34.0%,694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,PRO_06,pro,True,67.19,True,PAT CAGR 5yr = 24.8%,694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,PRO_07,pro,True,95.0,True,ICR = 78.2 (> 10),694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,PRO_08,pro,False,0.0,False,dividend yield = 1.4% (<= 2%); FCF unavailable,694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,PRO_09,pro,False,0.0,False,EPS CAGR 5yr = 1.4% (<= 15%),694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,PRO_10,pro,True,95.0,True,ROE improved from 116.9% to 694.4% over 3 consecutive YoY steps,694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,PRO_11,pro,False,0.0,False,Revenue CAGR (15.4%) <= PAT CAGR (24.8%),694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,PRO_12,pro,True,95.0,True,Assets growing (+56.8%) and borrowings declining (-42.9%),694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,CON_01,con,False,0.0,False,D/E = 0.38 (<= 2.0),694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,CON_02,con,False,0.0,False,No 3-year consecutive negative FCF streak.,694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,CON_03,con,False,0.0,False,No 3-year consecutive OPM decline.,694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,CON_04,con,False,0.0,False,"Latest Net Profit = 1,111 (>= 0)",694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,CON_05,con,False,0.0,False,No 2-year consecutive revenue decline.,694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,CON_06,con,False,0.0,False,ICR = 78.16 (>= 1.5),694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,CON_07,con,False,0.0,False,Dividend Payout = 47.0% (<= 100%),694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,CON_08,con,False,0.0,False,No 3-year consecutive D/E rise.,694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,CON_09,con,False,0.0,False,No 3-year consecutive EPS decline.,694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,CON_10,con,False,0.0,False,ROCE = 24.4% (>= 10%),694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,CON_11,con,False,0.0,False,Net Debt/EBITDA = 0.04x (<= 3x),694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,,CON_12,con,False,0.0,False,Revenue CAGR 5yr = 15.4% (>= 5%),694.38,24.38,0.38,78.16,,4270.0,1111.0,34.0,14.0,,6091.0,60.0,60.0,1523.0,15.45,24.79,1.44,10,10,10,10,10
ITC,ITC Ltd,,PRO_01,pro,True,95.0,True,ROE > 20% for 12 consecutive years; avg ROE=1183.5%,1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,PRO_02,pro,False,0.0,False,No FCF history available,1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,PRO_03,pro,False,0.0,False,D/E = 0.2400 (not debt-free),1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,PRO_04,pro,False,0.0,False,Revenue CAGR 5yr = 7.5% (<= 15%),1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,PRO_05,pro,True,74.4,True,OPM = 37.0%,1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,PRO_06,pro,False,0.0,False,PAT CAGR 5yr = 8.6% (<= 20%),1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,PRO_07,pro,True,95.0,True,ICR = 328.9 (> 10),1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,PRO_08,pro,False,0.0,False,FCF unavailable,1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,PRO_09,pro,False,0.0,False,EPS CAGR 5yr = 8.5% (<= 15%),1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,PRO_10,pro,True,95.0,True,ROE improved from 1087.2% to 1662.7% over 3 consecutive YoY steps,1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,PRO_11,pro,False,0.0,False,Revenue CAGR (7.5%) <= PAT CAGR (8.6%),1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,PRO_12,pro,False,0.0,False,borrowings not declining,1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,CON_01,con,False,0.0,False,D/E = 0.24 (<= 2.0),1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,CON_02,con,False,0.0,False,No 3-year consecutive negative FCF streak.,1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,CON_03,con,False,0.0,False,No 3-year consecutive OPM decline.,1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,CON_04,con,False,0.0,False,"Latest Net Profit = 20,751 (>= 0)",1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,CON_05,con,False,0.0,False,No 2-year consecutive revenue decline.,1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,CON_06,con,False,0.0,False,ICR = 328.91 (>= 1.5),1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,CON_07,con,False,0.0,False,Dividend Payout = 84.0% (<= 100%),1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,CON_08,con,False,0.0,False,No 3-year consecutive D/E rise.,1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,CON_09,con,False,0.0,False,No 3-year consecutive EPS decline.,1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,CON_10,con,False,0.0,False,ROCE = 28.7% (>= 10%),1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,CON_11,con,False,0.0,False,Net Debt/EBITDA = -1.10x (<= 3x),1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
ITC,ITC Ltd,,CON_12,con,False,0.0,False,Revenue CAGR 5yr = 7.5% (>= 5%),1662.74,28.68,0.24,328.91,,70866.0,20751.0,37.0,16.0,,91754.0,303.0,-30811.0,28049.0,7.48,8.64,8.52,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,PRO_01,pro,True,95.0,True,ROE > 20% for 12 consecutive years; avg ROE=4003.4%,8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,PRO_02,pro,False,0.0,False,No FCF history available,8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,PRO_03,pro,False,0.0,False,D/E = 0.7600 (not debt-free),8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,PRO_04,pro,False,0.0,False,Revenue CAGR 5yr = 10.4% (<= 15%),8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,PRO_05,pro,False,0.0,False,OPM = 13.0% (<= 25%),8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,PRO_06,pro,False,0.0,False,PAT CAGR 5yr = 15.6% (<= 20%),8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,PRO_07,pro,True,95.0,True,ICR = 97.0 (> 10),8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,PRO_08,pro,False,0.0,False,dividend yield = 1.1% (<= 2%); FCF unavailable,8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,PRO_09,pro,True,60.24,True,EPS CAGR 5yr = 15.2%,8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,PRO_10,pro,False,0.0,False,ROE not improving for 3 consecutive years,8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,PRO_11,pro,False,0.0,False,Revenue CAGR (10.4%) <= PAT CAGR (15.6%),8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,PRO_12,pro,False,0.0,False,borrowings not declining,8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,CON_01,con,False,0.0,False,D/E = 0.76 (<= 2.0),8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,CON_02,con,False,0.0,False,No 3-year consecutive negative FCF streak.,8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,CON_03,con,False,0.0,False,No 3-year consecutive OPM decline.,8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,CON_04,con,False,0.0,False,"Latest Net Profit = 13,488 (>= 0)",8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,CON_05,con,False,0.0,False,No 2-year consecutive revenue decline.,8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,CON_06,con,False,0.0,False,ICR = 97.01 (>= 1.5),8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,CON_07,con,False,0.0,False,Dividend Payout = 29.0% (<= 100%),8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
MARUTI,Maruti Suzuki India Ltd,,CON_08,con,False,0.0,False,No 3-year consecutive D/E rise.,8591.08,16.32,0.76,97.01,,141858.0,13488.0,13.0,429.0,,115304.0,119.0,-57177.0,23882.0,10.4,15.57,15.16,12,12,12,12,12
